MachineID,Date,Failure,RepairType,DowntimeHours
37,01/15/2025,N,Minor,8.85
67,01/26/2025,Y,Minor,11.37
8,2025-02-02,N,Major,7.36
8,2025-04-09,Y,Minor,0.73
9,2025-01-04,Y,Major,6.44
89,2025-01-07,Y,Major,1.48
23,05/31/2025,Y,Major,1.97
38,2025-03-04,N,Major,1.55
65,2025-01-11,Y,Major,8.16
3,01/29/2025,Y,Minor,1.85
52,2025-01-01,Y,Major,21.94
96,2025-01-07,Y,Minor,1.6
35,2025-01-11,Y,Major,11.25
20,01/01/2025,N,Minor,4.92
45,2025-02-20,Y,Minor,7.39
55,02/06/2025,Y,Minor,7.87
75,2025-01-10,Y,Minor,4.58
26,02/23/2025,Y,Minor,1.58
22,2025-01-13,N,Minor,1.93
30,2025-01-16,N,Major,5.92
41,03/02/2025,Y,Minor,7.0
57,2025-01-24,N,Minor,10.4
32,2025-01-30,N,Major,5.2
64,2025-03-01,Y,Major,6.15
75,2025-03-15,Y,Minor,1.12
3,01/20/2025,Y,Minor,0.46
91,2025-01-03,Y,Major,0.25
44,2025-01-17,Y,Minor,14.63
80,2025-02-08,Y,Minor,11.46
54,2025-01-20,Y,Major,0.54
39,2025-01-01,N,Minor,1.47
45,2025-01-04,Y,Major,13.84
5,04/09/2025,Y,Minor,2.03
80,2025-01-10,Y,Minor,5.9
98,01/14/2025,Y,Minor,0.11
38,2025-01-22,Y,Major,8.64
12,2025-02-07,N,Major,6.05
31,2025-01-02,Y,Major,1.81
71,2025-01-01,Y,Minor,4.25
100,01/06/2025,N,Major,4.88
70,01/01/2025,N,Major,9.72
11,2025-01-10,Y,Major,5.03
62,2025-01-14,N,Minor,5.31
56,2025-01-16,Y,Major,1.62
74,2025-01-13,Y,Major,4.77
49,01/03/2025,Y,Minor,1.47
72,01/09/2025,Y,Major,6.19
6,01/12/2025,Y,Minor,1.48
56,2025-02-04,Y,Minor,3.32
18,2025-01-03,Y,Minor,17.71
16,2025-01-11,N,Major,6.35
58,2025-02-05,N,Major,1.82
22,2025-01-14,Y,Major,0.42
80,03/04/2025,Y,Minor,1.03
95,2025-01-16,Y,,0.29
58,03/07/2025,Y,,2.09
94,2025-02-28,Y,Major,20.2
22,2025-01-16,Y,Minor,13.75
17,2025-03-03,N,Minor,6.94
35,01/11/2025,N,Minor,16.82
18,2025-03-15,Y,Major,3.64
45,2025-02-24,Y,Major,0.78
39,01/13/2025,N,Major,3.58
12,2025-01-15,Y,Major,12.0
18,2025-02-09,Y,Minor,12.15
95,2025-01-17,N,Major,9.92
34,2025-01-05,Y,Minor,1.22
70,2025-04-08,N,Major,3.31
63,2025-02-23,Y,Minor,12.57
37,2025-01-22,Y,Minor,6.38
45,01/20/2025,Y,Major,1.72
68,2025-01-28,Y,Major,9.56
71,2025-02-20,N,Minor,27.37
20,2025-01-10,Y,,0.04
2,2025-01-23,N,Minor,1.06
13,2025-01-08,Y,Minor,3.64
96,2025-01-11,Y,Minor,1.94
8,2025-01-30,N,Minor,9.48
95,01/10/2025,N,Minor,0.5
7,2025-02-06,Y,Major,5.7
65,01/18/2025,Y,Minor,5.39
88,2025-01-10,Y,Minor,0.65
36,2025-02-03,Y,Minor,1.38
65,2025-02-21,Y,Minor,4.36
88,2025-01-26,N,Major,11.88
33,01/03/2025,Y,Major,1.87
38,02/09/2025,N,Minor,0.76
61,2025-01-28,Y,Minor,6.9
61,2025-01-08,Y,Major,0.72
52,2025-01-14,N,Minor,11.69
9,2025-02-02,Y,Minor,4.56
36,01/26/2025,Y,Minor,2.57
7,2025-01-17,Y,Major,7.39
52,02/03/2025,N,Minor,0.52
25,2025-01-24,Y,Major,3.05
47,2025-01-14,N,Major,1.78
72,2025-01-06,N,Major,0.7
39,01/06/2025,N,Major,0.44
23,01/06/2025,N,Minor,14.01
16,01/16/2025,N,Major,0.33
36,02/16/2025,Y,Major,6.7
77,2025-01-21,Y,Major,8.67
85,02/09/2025,Y,Major,4.02
6,2025-01-09,Y,Minor,4.26
65,2025-01-08,N,Minor,0.77
33,03/12/2025,N,Minor,3.22
55,01/26/2025,N,Major,6.62
90,2025-01-03,N,Major,7.01
23,2025-01-04,Y,Major,0.28
76,01/14/2025,Y,Major,10.99
45,2025-01-24,Y,,0.32
11,2025-01-28,N,Major,0.17
70,2025-01-04,Y,Minor,2.09
70,06/07/2025,Y,Minor,4.48
81,2025-01-20,Y,Major,2.67
64,2025-01-12,Y,Major,0.83
24,2025-01-13,Y,Minor,2.73
8,2025-03-04,Y,Minor,1.18
67,2025-01-04,N,Major,10.53
13,2025-01-21,Y,Major,6.57
12,02/09/2025,Y,Minor,0.75
95,2025-01-05,N,,1.05
89,2025-01-29,Y,Major,9.51
53,2025-01-07,N,Minor,1.25
97,2025-03-20,Y,Minor,1.36
33,2025-03-04,Y,Major,5.84
49,2025-02-13,Y,Minor,1.31
73,2025-01-11,Y,Minor,3.56
100,01/20/2025,Y,Major,20.98
4,2025-01-20,N,Major,6.23
73,01/06/2025,Y,Major,5.46
44,2025-03-09,N,Minor,4.36
65,2025-01-13,Y,,7.65
24,2025-02-06,Y,Major,0.94
49,2025-06-22,N,Major,11.16
79,01/16/2025,Y,Minor,7.54
56,2025-01-07,N,Minor,1.39
81,2025-01-13,Y,Major,15.52
44,2025-02-22,N,Major,7.2
46,2025-03-04,Y,Minor,2.88
32,2025-01-17,Y,Minor,10.29
51,02/02/2025,Y,,0.14
82,01/05/2025,N,Minor,0.68
90,2025-03-18,N,Major,3.41
70,2025-03-01,N,Minor,0.54
19,01/20/2025,Y,Major,2.49
38,2025-01-15,N,Major,18.7
26,2025-01-18,N,Minor,8.6
59,2025-02-19,Y,Minor,2.35
60,01/02/2025,Y,Minor,6.86
34,01/10/2025,Y,Minor,2.38
32,2025-01-11,N,Major,6.15
72,02/19/2025,Y,Major,2.69
38,02/19/2025,N,Minor,13.61
100,2025-01-09,N,Minor,1.67
56,2025-01-08,Y,Major,3.59
29,01/26/2025,N,Major,3.8
18,2025-01-14,Y,Major,0.76
48,2025-01-10,Y,Minor,4.87
26,2025-03-19,Y,Minor,4.56
55,2025-01-10,N,Major,0.0
50,2025-01-10,Y,Minor,2.65
52,01/06/2025,N,Major,4.2
29,2025-01-02,Y,Major,7.62
93,2025-02-05,N,Major,2.2
34,01/24/2025,N,Minor,1.5
12,2025-01-06,Y,Minor,2.34
85,2025-01-11,Y,Major,4.75
18,02/04/2025,Y,Minor,18.62
8,01/09/2025,Y,Minor,2.17
76,2025-01-12,Y,Major,0.27
42,2025-01-14,N,Major,11.41
86,2025-01-19,N,Major,8.45
21,2025-01-25,Y,Minor,1.63
44,2025-01-19,Y,Major,0.73
19,2025-01-05,Y,Minor,3.89
22,03/24/2025,N,Major,20.49
30,2025-03-06,Y,Minor,20.49
47,04/05/2025,N,Major,4.6
75,01/29/2025,Y,Minor,12.83
36,2025-01-06,N,Minor,4.64
73,2025-01-17,Y,Major,6.4
55,2025-01-06,Y,Major,2.83
40,01/06/2025,Y,Minor,2.01
79,01/15/2025,Y,Minor,16.58
94,2025-01-13,N,,1.66
38,2025-01-09,N,Major,4.86
47,2025-01-24,Y,Major,20.19
65,2025-02-27,N,Minor,5.8
18,01/17/2025,Y,Major,1.42
20,2025-01-11,N,Major,0.96
59,02/10/2025,N,Major,3.83
91,2025-02-17,Y,Major,0.15
85,01/10/2025,N,Major,7.46
62,01/20/2025,Y,Major,2.87
99,01/14/2025,Y,Minor,0.35
96,01/08/2025,N,Minor,6.27
32,2025-03-15,N,,6.27
61,2025-01-24,Y,Major,0.39
62,01/19/2025,Y,Minor,3.87
77,2025-01-09,N,Major,3.68
6,01/02/2025,Y,Major,16.76
79,2025-03-04,Y,Major,1.59
63,2025-02-13,N,,2.15
40,04/11/2025,Y,Major,0.62
9,01/04/2025,Y,Major,3.97
69,01/08/2025,Y,Major,9.44
76,2025-03-12,N,Minor,5.57
61,2025-01-16,Y,Major,2.75
64,2025-03-03,N,Minor,8.09
27,2025-01-25,N,Major,3.35
12,2025-01-22,Y,Minor,0.32
57,2025-01-10,Y,Major,2.92
48,01/20/2025,Y,Minor,8.49
80,2025-01-23,Y,Major,0.02
65,2025-02-04,N,Major,8.43
42,01/14/2025,N,Minor,1.16
100,01/04/2025,Y,Minor,4.09
48,2025-03-09,N,Minor,2.77
19,01/05/2025,N,Major,11.08
34,2025-01-18,N,Minor,1.36
34,2025-02-01,Y,Major,1.65
91,01/09/2025,N,Major,5.94
80,2025-02-05,Y,Major,3.31
37,02/03/2025,N,Major,6.68
46,01/31/2025,Y,,5.08
62,2025-01-03,Y,Major,4.62
62,2025-01-04,Y,Major,4.46
34,01/31/2025,Y,Minor,0.82
55,2025-01-20,Y,Minor,2.67
88,2025-01-13,Y,Major,7.75
73,2025-01-31,Y,Major,1.65
65,2025-02-16,Y,Minor,0.08
68,01/23/2025,N,Minor,1.14
79,2025-01-31,Y,,3.78
41,2025-01-07,Y,Major,1.07
59,2025-01-10,Y,Major,5.84
73,2025-01-29,N,Minor,6.24
27,2025-01-07,Y,Minor,3.42
64,2025-01-07,Y,Major,4.27
72,2025-02-01,Y,,3.5
3,04/10/2025,Y,Major,1.89
9,2025-01-03,N,Minor,2.73
54,2025-01-18,Y,Major,7.16
3,2025-04-15,N,Minor,12.9
91,2025-01-05,Y,Major,2.2
21,2025-04-14,N,,0.09
68,2025-01-04,Y,Minor,1.13
20,2025-01-26,N,Major,4.01
96,01/14/2025,N,Major,21.22
15,2025-03-02,N,Major,12.39
7,02/09/2025,N,Minor,0.35
90,01/03/2025,N,Major,1.1
44,2025-01-02,Y,Minor,0.99
96,2025-01-09,Y,Minor,2.34
71,01/26/2025,N,Minor,12.24
71,2025-01-15,N,Major,0.58
69,2025-01-18,Y,Minor,1.77
9,2025-01-01,N,Major,15.69
17,2025-01-16,N,,1.07
37,2025-01-16,N,Minor,6.51
94,2025-01-04,Y,Major,11.95
3,2025-01-04,Y,Major,7.34
25,2025-01-13,N,Major,1.0
2,2025-03-26,N,Minor,13.79
62,2025-01-14,N,Minor,1.53
71,03/18/2025,Y,,6.45
2,2025-03-05,Y,Minor,2.96
63,2025-02-27,Y,Minor,0.7
55,2025-03-28,Y,Minor,2.76
15,2025-01-21,Y,Minor,15.78
5,2025-01-01,Y,Minor,2.26
91,2025-01-11,Y,Major,10.26
82,02/21/2025,N,Minor,3.19
69,2025-01-10,N,Minor,4.04
79,2025-02-01,Y,Minor,8.06
17,01/20/2025,Y,Minor,3.53
40,2025-01-02,N,Major,0.0
73,2025-06-18,N,Minor,1.86
83,2025-01-07,Y,Major,2.62
81,2025-01-10,Y,Minor,0.39
40,2025-01-04,Y,Major,0.66
63,2025-02-18,N,Major,6.68
58,2025-01-02,Y,Minor,3.1
26,01/02/2025,Y,Minor,3.1
2,2025-01-14,Y,Major,3.29
3,02/03/2025,Y,Major,8.22
19,2025-01-01,N,Major,1.77
36,02/03/2025,N,Minor,0.87
11,01/04/2025,Y,,2.63
100,01/08/2025,Y,Minor,4.61
35,2025-02-04,N,Major,7.75
58,01/06/2025,Y,Major,2.18
98,2025-02-10,N,Major,15.02
14,2025-01-08,Y,Minor,4.32
4,2025-01-07,Y,Major,8.99
28,01/01/2025,N,Major,4.73
52,2025-03-12,N,Major,2.4
23,2025-01-05,Y,Minor,4.95
29,2025-02-19,N,Major,8.14
79,01/10/2025,Y,Minor,0.09
1,2025-02-27,Y,Minor,0.7
21,2025-01-12,Y,Minor,0.08
77,01/02/2025,Y,Minor,0.22
89,02/14/2025,N,Major,0.51
82,2025-03-15,Y,Minor,11.32
68,02/20/2025,Y,Minor,0.29
37,2025-02-28,Y,Minor,4.61
83,2025-04-03,Y,Minor,4.48
79,2025-02-02,Y,Major,0.26
2,2025-02-07,Y,Minor,0.23
14,01/14/2025,N,Major,14.75
65,2025-03-05,N,,7.38
20,2025-01-04,Y,Major,1.74
98,2025-01-30,N,Major,3.58
19,01/04/2025,Y,Minor,0.04
37,03/02/2025,Y,Major,0.41
2,2025-01-13,N,Minor,5.98
68,01/07/2025,Y,Minor,2.25
93,2025-01-22,Y,Major,8.08
30,2025-01-29,Y,Minor,6.41
96,2025-01-10,N,Minor,8.52
45,04/24/2025,Y,Major,2.22
18,2025-01-10,N,Minor,3.66
45,02/27/2025,Y,Minor,1.05
100,2025-02-22,Y,Major,4.21
16,01/02/2025,Y,Major,4.87
33,2025-01-15,Y,Major,1.2
91,01/20/2025,N,Minor,0.9
36,01/31/2025,N,Major,2.32
17,2025-01-12,N,Major,5.93
70,2025-02-17,Y,Major,3.23
24,02/15/2025,Y,Minor,1.17
99,2025-03-01,N,Minor,2.19
81,2025-03-04,N,Major,7.42
10,2025-02-27,N,Major,0.25
83,02/13/2025,Y,Minor,1.99
17,01/14/2025,N,Minor,2.83
31,2025-02-08,N,Major,0.9
11,01/11/2025,Y,Minor,1.79
58,2025-01-15,Y,Minor,5.81
24,2025-01-19,Y,Minor,4.7
63,03/05/2025,Y,Minor,1.67
38,2025-02-02,N,Major,5.97
15,2025-01-13,N,Minor,3.58
80,2025-01-29,Y,Major,5.19
28,2025-01-02,Y,Major,13.24
44,02/05/2025,Y,Major,15.59
74,2025-03-10,N,Minor,12.74
18,01/19/2025,Y,Major,1.26
99,2025-01-07,N,Minor,0.38
80,2025-01-07,Y,Minor,8.71
44,2025-05-22,N,Minor,5.61
59,2025-03-02,Y,,0.97
39,2025-01-06,Y,Major,0.75
77,2025-01-07,N,Major,3.54
93,2025-01-02,N,Minor,0.57
66,2025-02-14,Y,Minor,4.72
27,01/05/2025,N,Minor,0.05
14,2025-01-26,Y,Minor,9.04
80,2025-02-15,N,Major,10.73
86,2025-02-17,Y,Minor,7.11
41,2025-02-24,N,Minor,0.51
78,2025-01-29,Y,Major,0.66
63,2025-02-18,Y,Minor,7.18
1,2025-01-06,Y,Minor,1.7
71,2025-02-03,N,Minor,3.93
82,2025-03-10,Y,Minor,1.15
98,02/03/2025,Y,Major,0.62
35,05/02/2025,N,Major,10.16
1,2025-01-19,Y,Minor,8.39
87,01/28/2025,Y,Major,0.56
89,2025-04-07,Y,Major,2.13
49,2025-03-12,N,Major,3.87
78,2025-02-19,Y,Minor,3.35
39,02/05/2025,N,Major,0.98
98,2025-01-19,N,Major,1.8
78,2025-01-02,Y,Major,1.13
72,02/01/2025,N,Minor,1.58
3,01/13/2025,Y,Major,6.93
19,01/09/2025,Y,,0.56
13,2025-05-07,N,Major,13.87
81,2025-01-27,N,Major,13.71
24,02/24/2025,Y,Major,2.33
44,2025-02-18,N,Minor,3.44
76,01/31/2025,Y,Minor,2.31
37,2025-01-08,Y,Minor,2.67
14,2025-01-15,Y,Major,4.67
46,2025-01-14,N,Major,4.24
66,2025-01-26,Y,Minor,5.5
81,2025-03-20,N,Major,16.35
60,2025-01-31,Y,Minor,7.33
77,01/18/2025,N,Major,1.0
41,2025-04-12,Y,Major,2.42
31,2025-01-24,Y,Major,2.95
60,2025-01-02,N,Minor,4.61
17,2025-01-13,N,Major,8.08
10,2025-03-21,N,Major,1.8
47,2025-01-02,N,Major,11.17
87,2025-04-19,N,Major,3.97
45,2025-01-28,N,,0.09
43,03/25/2025,Y,,3.45
40,01/18/2025,Y,Major,0.71
9,2025-01-17,Y,Minor,2.8
13,03/14/2025,N,Minor,14.38
49,2025-01-03,Y,Minor,6.97
56,2025-06-18,Y,Major,4.43
54,2025-02-16,Y,Major,1.14
93,2025-01-12,N,,6.73
95,02/02/2025,Y,Minor,14.04
70,2025-01-15,N,Minor,0.96
73,01/23/2025,Y,Minor,0.2
45,2025-01-12,N,Major,16.65
39,03/28/2025,Y,Major,2.78
5,2025-01-08,N,Major,9.03
94,03/31/2025,N,Minor,4.74
72,2025-01-13,N,Major,5.19
44,2025-02-23,N,Minor,4.83
58,2025-01-05,N,Major,5.34
18,2025-01-04,Y,Major,8.75
93,01/09/2025,Y,Minor,1.22
17,04/04/2025,N,Major,9.54
15,2025-01-04,Y,Minor,7.62
39,2025-01-11,N,,1.2
41,2025-01-24,N,Major,8.12
36,2025-02-16,N,Minor,2.34
32,2025-03-11,Y,Major,4.31
94,02/01/2025,N,Major,6.01
94,2025-01-10,Y,Major,1.81
91,03/02/2025,Y,Minor,25.15
52,01/03/2025,N,Major,8.5
50,2025-01-02,Y,Major,0.9
24,2025-01-04,N,Minor,17.64
59,01/05/2025,Y,Minor,12.71
11,2025-01-21,N,Major,2.96
29,02/24/2025,Y,Major,2.09
62,2025-01-11,N,Major,1.28
80,01/16/2025,Y,Minor,5.55
72,2025-02-10,Y,Major,0.02
44,2025-01-12,Y,,9.23
18,2025-01-19,Y,Minor,14.59
10,2025-01-16,N,Minor,0.57
79,2025-01-06,Y,Major,9.05
42,2025-01-02,N,Major,17.41
98,01/30/2025,N,,2.4
3,2025-01-30,N,Minor,1.22
45,2025-01-12,Y,Minor,3.02
42,2025-02-11,Y,Major,1.32
3,01/01/2025,N,Major,5.14
24,03/19/2025,Y,Major,17.88
94,2025-01-07,N,Minor,4.37
28,2025-01-08,Y,Minor,1.1
40,06/18/2025,N,Major,1.78
11,01/09/2025,Y,Minor,6.07
94,2025-01-11,N,Minor,6.99
72,2025-01-26,Y,Major,3.83
3,2025-01-16,N,Major,9.24
34,2025-01-07,Y,Major,14.67
21,2025-05-22,N,Major,1.27
70,01/17/2025,Y,,5.86
68,2025-03-16,N,Minor,2.16
27,2025-03-18,Y,Minor,5.94
25,2025-01-28,N,Major,14.4
3,2025-01-04,Y,Major,4.99
93,01/12/2025,Y,Major,0.68
5,2025-02-21,Y,Minor,3.19
8,2025-01-24,N,Major,4.4
27,2025-03-09,Y,Minor,0.64
83,2025-02-26,Y,Minor,4.53
31,01/29/2025,Y,Minor,12.64
85,2025-01-26,N,Major,0.96
3,2025-01-08,N,Major,1.8
10,01/01/2025,N,Minor,14.48
62,2025-01-20,N,Minor,0.02
18,01/06/2025,Y,,4.81
73,2025-02-01,N,Major,6.74
24,2025-03-14,Y,Minor,1.07
22,01/04/2025,N,Major,15.57
25,03/04/2025,N,Minor,5.56
4,01/07/2025,Y,Minor,2.26
47,2025-05-30,N,Minor,6.15
38,2025-02-02,N,Minor,0.18
11,01/24/2025,N,Minor,5.15
78,2025-01-16,Y,Major,5.83
81,01/14/2025,N,Minor,5.67
54,2025-01-08,Y,Major,12.83
82,2025-01-28,Y,Minor,0.12
5,2025-01-05,Y,Major,2.11
34,2025-02-02,Y,Major,3.36
5,01/02/2025,Y,Major,8.71
45,02/21/2025,Y,Major,5.68
95,01/12/2025,N,Minor,3.77
11,2025-01-25,Y,Minor,4.86
82,2025-01-21,Y,Major,7.13
48,2025-03-24,Y,Major,3.53
59,2025-03-06,Y,Minor,1.13
26,2025-01-11,N,Minor,1.04
32,01/27/2025,N,Minor,24.73
14,2025-03-24,Y,Minor,16.3
3,02/11/2025,N,Major,2.03
99,2025-01-08,N,Major,1.18
12,2025-02-03,Y,Major,2.2
37,2025-02-19,N,Minor,5.07
63,2025-01-02,Y,,7.0
76,2025-01-21,N,Major,9.23
14,2025-03-26,Y,Major,4.55
42,2025-01-14,Y,Major,7.33
66,2025-01-25,Y,Major,1.42
57,01/03/2025,N,Minor,0.15
72,02/05/2025,N,Minor,0.61
70,01/06/2025,Y,Major,3.6
68,2025-01-06,N,Minor,1.97
47,2025-01-14,Y,Major,5.83
71,2025-02-18,Y,Major,0.88
42,2025-01-15,N,Minor,7.74
58,2025-03-28,N,Minor,8.31
23,2025-01-31,Y,Major,0.3
68,2025-01-18,N,Major,19.62
73,2025-01-22,Y,Minor,6.47
77,2025-01-18,Y,Minor,5.8
84,2025-01-07,Y,Minor,9.97
31,2025-01-12,N,,6.1
75,2025-01-22,N,Minor,0.5
65,2025-01-30,Y,Major,16.05
5,2025-01-02,Y,Minor,1.54
8,2025-02-03,N,Minor,17.75
26,2025-01-18,Y,Minor,8.77
78,2025-01-04,N,Minor,29.33
51,01/18/2025,N,Minor,0.24
82,2025-02-04,N,Minor,0.35
49,01/19/2025,Y,Major,0.18
56,2025-01-20,Y,Major,2.78
32,01/30/2025,N,Minor,3.98
81,02/06/2025,N,Major,0.3
89,2025-04-19,Y,Minor,1.49
12,2025-01-17,Y,Major,3.13
36,2025-02-02,Y,Minor,0.48
99,2025-02-26,N,Minor,1.29
2,2025-01-28,N,Major,4.62
32,05/12/2025,N,Major,1.36
66,2025-01-14,Y,Minor,3.54
37,03/20/2025,Y,Minor,1.94
57,02/09/2025,Y,Minor,4.71
97,2025-02-21,N,Major,12.24
80,02/12/2025,N,Major,8.87
98,2025-04-11,Y,Minor,1.84
56,01/09/2025,N,Major,5.08
74,03/05/2025,Y,Major,19.07
41,01/08/2025,Y,Major,4.79
24,2025-02-09,N,Major,4.38
91,2025-02-12,N,Minor,0.94
59,2025-01-07,Y,Minor,0.95
71,2025-02-17,Y,Minor,0.91
5,2025-01-10,N,Minor,29.77
52,04/13/2025,N,Minor,1.2
5,2025-01-01,N,Minor,4.98
51,02/23/2025,Y,Minor,1.75
89,2025-01-07,N,Minor,0.27
76,02/07/2025,Y,Major,4.81
54,2025-02-10,N,Major,2.75
36,08/08/2025,Y,Minor,0.82
49,2025-01-02,Y,Minor,1.91
83,2025-02-07,Y,Major,0.76
52,01/07/2025,N,,6.68
30,01/05/2025,N,Major,6.0
40,2025-01-30,N,Major,1.34
29,2025-02-07,Y,Minor,2.42
94,01/26/2025,Y,Major,7.09
43,02/14/2025,Y,Minor,17.22
91,2025-01-12,Y,Minor,17.53
46,02/21/2025,N,,6.72
20,2025-01-11,N,Minor,8.15
95,2025-01-05,N,Major,6.56
40,2025-03-03,N,Minor,5.65
74,2025-02-04,Y,Major,11.77
55,2025-01-14,Y,Major,1.63
72,2025-02-10,Y,Major,18.27
92,2025-01-08,N,Major,1.05
17,03/18/2025,N,Major,4.41
38,2025-01-15,N,Minor,6.97
48,2025-01-05,Y,Major,2.86
86,2025-01-23,Y,Minor,3.24
39,02/09/2025,N,Minor,5.42
61,01/19/2025,N,Minor,1.87
31,01/04/2025,N,Major,2.74
91,03/18/2025,Y,Major,5.2
60,2025-01-01,N,,1.76
37,02/06/2025,N,Minor,18.89
23,01/07/2025,Y,Major,7.65
9,2025-02-18,Y,Minor,4.01
11,2025-03-22,Y,Major,3.76
95,01/14/2025,N,Major,1.88
23,01/13/2025,N,Minor,7.27
13,2025-04-11,Y,Major,1.35
56,01/02/2025,Y,Minor,21.64
65,2025-02-25,Y,Major,11.14
91,01/05/2025,N,Major,1.64
90,01/07/2025,Y,Minor,4.48
97,01/18/2025,N,Major,1.25
63,01/01/2025,Y,Major,22.57
48,01/14/2025,N,Major,1.66
66,2025-01-02,Y,Major,9.88
50,01/06/2025,N,Minor,7.48
7,2025-01-13,N,,4.09
75,2025-01-01,N,Major,3.67
59,2025-02-02,Y,Major,3.73
25,2025-01-11,Y,Minor,5.85
100,02/16/2025,Y,Major,0.49
38,2025-01-19,Y,Minor,0.76
68,2025-07-11,N,Major,4.76
84,2025-02-02,Y,Major,4.11
73,01/05/2025,Y,Minor,21.65
80,2025-04-10,N,Minor,4.64
47,01/19/2025,N,Minor,11.54
55,2025-01-01,Y,Major,7.07
34,2025-01-02,Y,Major,12.16
36,2025-01-16,Y,Major,0.98
69,01/03/2025,N,Minor,10.49
46,01/27/2025,Y,Minor,4.44
86,2025-02-13,Y,Minor,0.4
41,2025-01-31,N,Major,1.21
4,2025-01-01,N,Major,5.76
33,2025-03-04,N,Minor,6.9
63,01/11/2025,Y,Major,4.5
9,2025-04-18,Y,Major,0.18
88,01/15/2025,Y,Major,10.61
90,2025-01-11,N,Major,0.65
28,01/03/2025,N,Major,5.45
27,2025-01-09,Y,Major,4.5
48,02/25/2025,N,Major,3.99
38,01/01/2025,N,Major,5.6
58,01/21/2025,Y,Major,5.58
28,01/06/2025,N,Major,4.59
97,01/12/2025,N,Minor,14.52
33,03/04/2025,N,Major,3.28
9,01/13/2025,Y,Minor,31.08
39,2025-01-09,N,Minor,6.23
23,2025-01-09,N,Major,15.63
45,01/17/2025,N,Major,0.5
41,2025-01-01,Y,Major,2.7
55,01/23/2025,Y,Minor,2.8
13,2025-01-13,Y,Minor,8.58
39,2025-01-16,N,Minor,3.95
56,2025-01-10,Y,Minor,1.66
36,2025-01-01,Y,Minor,12.19
3,2025-01-05,N,Minor,4.72
94,2025-01-22,Y,Minor,1.73
76,2025-01-15,Y,Minor,1.14
53,2025-01-05,Y,Major,0.77
87,2025-03-26,Y,Major,1.92
74,2025-03-19,Y,Major,24.92
7,2025-01-17,Y,Major,6.82
34,2025-02-23,N,Minor,0.25
28,2025-02-25,Y,Major,1.27
32,2025-01-10,N,Major,0.17
58,2025-01-08,N,Minor,15.57
76,2025-01-22,Y,Minor,1.69
14,02/12/2025,Y,Major,1.74
28,2025-01-26,Y,Minor,1.93
35,2025-01-12,N,Minor,2.55
83,04/07/2025,N,Major,4.59
50,02/26/2025,N,Major,1.64
44,2025-03-19,Y,,2.77
82,01/03/2025,Y,Major,3.03
56,03/15/2025,N,Minor,10.4
50,2025-01-19,Y,Minor,19.73
84,01/14/2025,N,Major,4.33
35,2025-03-27,N,Minor,5.76
29,2025-01-15,N,Minor,8.58
66,2025-02-02,N,Minor,5.64
30,03/30/2025,Y,Major,1.64
92,01/05/2025,Y,Minor,7.14
70,2025-01-28,Y,Minor,0.09
73,2025-01-06,Y,Major,0.58
66,2025-02-16,Y,Major,1.1
37,2025-01-16,Y,Minor,1.97
96,2025-01-16,N,Minor,6.07
90,01/23/2025,Y,Major,5.71
27,2025-01-06,N,Minor,3.01
85,03/11/2025,Y,Minor,3.97
16,01/21/2025,Y,Major,10.81
96,2025-01-03,N,,3.75
90,2025-02-12,Y,Minor,1.59
100,02/13/2025,Y,Major,1.56
19,2025-01-08,Y,Major,5.38
1,2025-01-08,Y,Major,11.59
53,01/09/2025,Y,Major,2.88
1,02/14/2025,N,,5.75
84,03/02/2025,Y,Minor,3.71
60,2025-01-21,Y,Minor,9.39
78,2025-02-11,Y,Minor,2.43
20,2025-02-06,N,Minor,1.67
59,01/16/2025,Y,Minor,0.74
36,2025-03-12,Y,Major,2.19
76,2025-01-19,N,Major,3.81
81,2025-01-13,Y,Minor,11.83
98,2025-02-28,N,Major,11.25
79,01/31/2025,Y,Minor,6.5
21,02/03/2025,Y,Minor,2.9
20,2025-02-06,N,Major,1.0
43,2025-04-12,Y,Major,5.68
15,2025-01-14,Y,Minor,2.54
22,2025-02-25,Y,Minor,3.25
69,01/01/2025,N,Major,4.09
52,2025-01-27,N,Major,14.37
57,2025-03-08,N,Minor,19.38
66,2025-01-01,N,Minor,7.34
8,05/02/2025,N,,7.19
48,2025-05-01,Y,Major,3.65
15,2025-03-06,Y,Major,12.83
38,2025-01-08,Y,Major,4.3
77,01/02/2025,Y,Minor,7.92
81,2025-01-11,Y,Minor,10.84
80,2025-02-12,Y,Major,2.51
61,2025-05-06,N,Minor,3.17
27,2025-01-16,Y,Minor,1.51
88,2025-01-14,N,Minor,4.43
75,2025-03-22,Y,Major,1.45
47,2025-02-19,Y,Major,2.77
76,2025-02-14,N,Minor,4.19
92,01/08/2025,N,Minor,11.56
87,2025-01-12,Y,Major,2.35
21,2025-01-02,N,Minor,1.16
89,2025-01-13,N,Major,7.04
14,2025-01-11,N,Minor,1.34
28,2025-01-08,N,Major,2.47
22,03/07/2025,Y,Minor,2.22
94,2025-03-12,Y,Minor,0.01
47,2025-01-14,Y,Minor,0.9
41,2025-01-09,Y,Minor,4.27
72,2025-01-03,Y,Major,0.72
12,05/02/2025,Y,Minor,0.07
91,02/07/2025,Y,Major,5.68
81,2025-01-03,Y,Minor,2.44
65,2025-01-29,N,Minor,3.08
80,01/01/2025,Y,Major,1.99
91,2025-01-16,Y,Major,7.87
